RSA,ZCTA,RSA_Name,CMS_region,CMS_office
C0086,20837,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20838,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20839,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20841,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20842,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20850,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20851,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20855,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20871,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20872,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20874,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20876,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20877,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20878,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20879,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20880,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20882,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0086,20886,"MD, Montgomery County [Urban core] [Central] Two",III,Philadelphia
C0087,21001,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21005,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21009,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21010,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21014,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21015,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21017,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21028,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21034,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21040,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21047,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21050,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21078,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21084,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21085,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21130,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21132,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21154,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21160,"MD, Harford County [Urban core]",III,Philadelphia
C0087,21161,"MD, Harford County [Urban core]",III,Philadelphia
C0088,21013,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21051,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21052,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21082,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21087,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21128,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21156,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21162,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21205,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21206,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21210,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21211,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21212,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21213,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21214,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21218,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21219,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21220,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21221,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21222,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21224,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21231,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21234,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21236,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21237,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21239,"MD, Baltimore city [Urban core]",III,Philadelphia
C0088,21251,"MD, Baltimore city [Urban core]",III,Philadelphia
C0089,21048,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21053,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21074,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21102,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21155,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21157,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21158,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21762,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21776,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21787,"MD, Carroll County [Urban core]",III,Philadelphia
C0089,21791,"MD, Carroll County [Urban core]",III,Philadelphia
C0090,15411,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21520,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21522,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21531,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21536,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21538,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21541,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21550,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,21561,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,26292,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,26705,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,26707,"WV, Morgantown [Small town/rural]",III,Philadelphia
C0090,26716,"WV, Morgantown [Small town/rural]",III,Philadelphia
